Capacity,Voltage
55.430334673946625, 2.8573977537637165
55.24882950205556, 2.85741971003451
54.95402082442503, 2.8514069852777717
54.273422172064336, 2.849473186727654
54.568139365233236, 2.859518180615577
54.11442217773637, 2.8575569367269678
53.569952404293986, 2.855606670973755
53.297648904226556, 2.8576557399455376
53.02539114638995, 2.857688674351728
52.86661986321609, 2.855691751523079
52.61705025186586, 2.85572194139542
52.435545079974794, 2.8557438976662133
52.18597546862458, 2.855774087538554
51.98187363470876, 2.8517665192120116
51.754854943152466, 2.8578423682472804
51.39198182606278, 2.85183787709209
51.097035921739796, 2.8518735560321287
50.80209001741681, 2.851909234972168
50.30295079471637, 2.8519696147168494
49.89460990019227, 2.850002881760542
50.14404228485004, 2.8560210955849783
50.62049336106409, 2.855963460374146
49.758572505735614, 2.845987079832452
49.50900289438539, 2.8460172697047925
49.21414847452405, 2.842020679513647
48.94193645891825, 2.8400374793542444
48.53354982216334, 2.840086880963529
48.283934468582316, 2.8421332054014625
47.98898856425933, 2.8421688843415014
47.76219858385711, 2.8381640605488085
47.48998656825134, 2.8361808603894056
47.2858389921047, 2.8341894266284555
47.08164567372725, 2.834214127433098
46.80938791589064, 2.834247061839288
46.51444201156765, 2.8342827407793267
46.15152315224714, 2.8302943841897283
45.81133818164385, 2.824287148500689
45.44823635340008, 2.82836333017346
45.107914156104314, 2.8284044981811975
44.903583611034406, 2.8344776026826173
44.69975623050351, 2.81837322696252
44.314057740234986, 2.818419884037956
44.10986442185752, 2.8184445848425987
43.905671103480074, 2.818469285647241
43.74685407807539, 2.818488497384185
43.42922002726603, 2.818526920858073
43.11158597645664, 2.8185653443319616
42.8847045115928, 2.8185927896704532
42.6124467537562, 2.818625724076643
42.29481270294683, 2.818664147550531
42.11344475774821, 2.8126377001245473
41.7277462674797, 2.812684357199983
41.432800363156716, 2.812720036140022
41.205918898292865, 2.812747481478514
40.97908317565985, 2.810758792251413
40.77498134174404, 2.80675122392487
40.52545747262464, 2.804765279231619
40.16249287107331, 2.8027930572076127
39.84485882026394, 2.802831480681501
39.54991291594095, 2.80286715962154
39.186902572158814, 2.8029110721631265
38.982754996012176, 2.8009196384021764
38.801249824121115, 2.8009415946729694
38.52903780851534, 2.7989583945135674
38.30224782811314, 2.7949535707208737
38.166118949194825, 2.794970037923969
37.89395267581986, 2.7909707031989743
37.66707121095601, 2.7909981485374655
37.37207956440223, 2.7930499620430966
37.07708791784842, 2.795101775548728
36.80496738670426, 2.7890863062581412
36.53266388663684, 2.7911353752299233
36.3285163104902, 2.7891439414689736
36.05644152157686, 2.7811123376127935
35.761632843946344, 2.7750996128560557
35.48910063272484, 2.7872293546558
35.194383439555935, 2.777184360767877
34.85410698449098, 2.7752093942100218
34.44585757442853, 2.7692103921225293
34.26439814476831, 2.76721621382773
33.94676409395892, 2.7672546373016185
33.742662260043105, 2.763247068975076
33.44789932464339, 2.755218209652745
33.13017378937238, 2.7592889022578184
32.92616343991821, 2.751249064800091
32.63112605113358, 2.7553170128713154
32.336088662348956, 2.7593849609425387
32.10952739310086, 2.7452994643218833
31.791893342291473, 2.7453378877957717
31.633076316886786, 2.7453570995327157
31.315442266077426, 2.745395523006604
30.975120068781663, 2.7454366910143415
30.680311391151136, 2.739423966257603
30.47634678392778, 2.7293679942342832
30.272153465550332, 2.729392695038926
29.93183126825457, 2.7294338630466632
29.750326096363494, 2.7294558193174563
29.478068338526896, 2.729488753723646
29.251324100355518, 2.7234677953653605
28.865625610086994, 2.7235144524407966
28.638744145223157, 2.7235418977792882
28.41195416482094, 2.7195370739865945
28.048989563269643, 2.717564851962589
27.7541808856391, 2.7115521272058505
27.550079051723287, 2.707544558879308
27.300600924834697, 2.703542479620464
27.096361864226438, 2.7055833149906987
26.801415959903437, 2.705618993930738
26.37038691889296, 2.7036550055082795
26.143596938490774, 2.6996501817155862
25.735256043966686, 2.6976834487592787
25.53129143674333, 2.687627476735959
25.23625404795871, 2.6916954248071825
25.009372583094873, 2.691722870145674
24.66905038579911, 2.691764038153412
24.46499429411412, 2.685740335261277
24.260846717967482, 2.6837489015003273
23.988634702361693, 2.6817657013409244
23.829771934726196, 2.683801047643461
23.58029380783762, 2.679798968384617
23.240108837234317, 2.673791732695577
22.967988306090177, 2.6677762634049893
22.831859427171864, 2.6677927306080846
22.468940567851362, 2.6638043740184862
22.1740404057592, 2.661823918392933
21.970075798535845, 2.6517679463696133
21.629570632316813, 2.65987365263972
21.49362472232177, 2.6518255815804457
21.244100853202383, 2.6498396368871937
20.97193457982742, 2.645840302162199
20.69972256422163, 2.643857102002796
20.427464806385018, 2.643890036408986
20.155344275240864, 2.6378745671183985
19.9059118905831, 2.631856353293962
19.520396369237858, 2.6238384721070283
19.339074166270066, 2.615795890115452
19.04412826194708, 2.6158315690554907
18.885585689927296, 2.60375397339888
18.65879570952511, 2.599749149606187
18.250500557231845, 2.595766282084287
17.933003733114944, 2.5897563018613976
17.706168010481917, 2.587767612634297
17.5475339540005, 2.579722286108871
17.139467512861344, 2.565658745759009
16.799099573334757, 2.567716048332339
16.572263850701745, 2.565727359105238
16.345519612530367, 2.5597064007469523
15.959958348954288, 2.5537046541256108
15.619864862812634, 2.543665149305386
15.347790073899304, 2.5356335454492065
15.121000093497116, 2.5316287216565128
14.89425585532571, 2.5256077632982272
14.62213532418157, 2.51959229400764
14.327372388781882, 2.511563434685309
14.1460959280449, 2.50150471812814
13.805956699672421, 2.493481347873508
13.511285248734353, 2.4814202194199924
13.397936000764062, 2.4774016729580532
13.125952696312382, 2.4653377999706887
12.921942346858202, 2.4572979625129614
12.672738673354516, 2.4411990758605624
12.446040177413977, 2.433161982936684
12.083441513709204, 2.4150606843879387
12.264763716676995, 2.423103266379515
11.856697275537826, 2.409039726029653
11.51674101608863, 2.392951817512651
11.131499948128294, 2.3728371289321624
10.950223487391327, 2.3627784123749933
10.791589430909909, 2.354733085849568
11.335556039813298, 2.378860831824297
10.564982419431004, 2.3426637237945047
10.11213433431972, 2.302395923159639
10.31605319931225, 2.3144680297485514
10.49700946443349, 2.3386396882648675
10.406439847411221, 2.3305861281378943
9.97609693986304, 2.298380121231549
9.749535670614932, 2.2842946246108937
9.477689592855711, 2.266182347926752
9.319147020835942, 2.254104752270141
9.06985186287065, 2.2420381347489275
8.86607022457055, 2.2239176244632377
8.616912293297702, 2.205802603245247
8.526342676275448, 2.1977490431182733
8.34520344223094, 2.181641922864327
8.141330319469205, 2.1675536817098227
8.050943671370234, 2.1514355833204797
7.869895921787361, 2.1312961939353485
7.666068541256465, 2.115191818215252
7.439598756469991, 2.097074052463411
7.303744330936624, 2.0849937122729516
7.14538472784011, 2.0648515783539714
7.0322184487931025, 2.0527684936296624
6.828482552723841, 2.0326318487783808
6.715316273676848, 2.0205487640540722
6.602424448014759, 1.996368871936208
6.353586712357654, 1.96414090875907
6.172630447236415, 1.9399692502427541
6.036958990626289, 1.9198243717899248
5.878553645298993, 1.9016983724365368
5.697460153485309, 1.8835751176169981
5.607119247617135, 1.865440884662063
5.471264822083754, 1.853360544471603
5.38078668952312, 1.841274715213445
5.290583010347433, 1.8170920785617324
5.132360633943392, 1.790901540945975
4.996734919564091, 1.768740527927553
4.815641427750407, 1.7506172731080145
4.72552923303634, 1.7224023673251168
4.612408696220143, 1.7083031480352155
4.476645755148425, 1.6921905387135712
4.431772626714675, 1.6700185475597524
4.341523205308135, 1.6478520454736323
4.274053414849632, 1.6216505297224786
4.138564927162804, 1.593441113007279
3.9346460621702732, 1.5813690064183672
3.776606654689502, 1.5471139305402395
3.6185672472087447, 1.5128588546621118
3.5056754215466555, 1.4886789625442485
3.46084803534373, 1.464490836824838
3.347956209681641, 1.4403109447069746
3.3258627121959137, 1.4141039398881219
3.122492753973205, 1.3778382185121
3.0321518481050447, 1.3597039855571649
2.9420853956218025, 1.3294729452086749
2.9423598490067207, 1.3173761378151205
2.8298797034220087, 1.2750510346069253
2.7621354595785874, 1.2609463262493255
2.671931780402872, 1.236763689597613
2.558902728048338, 1.2186322011765265
2.5366720038701516, 1.1984736000544514
2.4467427780793685, 1.1621941560091842
2.3563561299803695, 1.1460760576198412
2.221187837909298, 1.103753698945495
2.1081587855547355, 1.0856222105244093
2.040871964019516, 1.0513561565108849
1.9054749607943222, 1.0191144706645012
1.8377307169509152, 1.0050097623069014
1.8160488995425368, 0.9606575463977167
1.771312997801246, 0.9324371515471213
1.6813380297796385, 0.8981738420674463
1.5685376885791982, 0.8699616808183981
1.478882916173319, 0.8215854293795761
1.4342384988936772, 0.7893327653977953
1.3442635308720554, 0.7550694559181204
1.3221242911555038, 0.7308785856648607
1.232240807595545, 0.6925830070540009
1.1871847102384976, 0.678475554162552
1.187642132546685, 0.6583142085066278
1.2110164124953684, 0.628069445488892
1.0981703290641036, 0.6018734188054364
1.098856462526399, 0.5716314003215497
0.9406340861223583, 0.5454408627057918
0.8957609576886085, 0.5232688715519731
0.8963098644584448, 0.499075256764864
0.8969502556899158, 0.4708493728465699
0.8068838032066452, 0.4406183324980799
0.7395512394406296, 0.4083684130501486
0.6722644179053958, 0.37410235903662414
0.5368216724493777, 0.3438768077558332
0.5375078059116731, 0.31363478927194643
0.4245702380187595, 0.29147103171967537
0.40275119391795045, 0.25316721950726784
0.471684735762679, 0.21485242915946445
0.381938478895151, 0.17050844685182742
0.36011943479434194, 0.13220463463942078
0.33802593730861474, 0.1059976298205676
0.270464662388477, 0.08382838320059838
0.22559153395471299, 0.06165639204677964
0.2716997026205945, 0.029392749929602502
0.15853342357358713, 0.017309665205293534
